id,target,distractor,similarity,model_name,speaker_score,listener_score,description
1484,466523_1799738,466523_349020,0,sampling_speaker1,-14.2753661711,-0.977783858776,a gray old van
1485,466523_1799738,466523_349020,0,sampling_speaker1,-6.57532351265,-0.971707284451,a blue bus
1486,466523_1799738,466523_349020,0,sampling_speaker1,-6.57532351265,-0.971707284451,a blue bus
1487,466523_1799738,466523_349020,0,sampling_speaker1,-19.3274158087,-0.993533551693,the vehicle with the front of the blue van
1488,466523_1799738,466523_349020,0,sampling_speaker1,-25.9213503699,-0.975804686546,a white car with its blue and a last
1489,466523_1799738,466523_349020,0,sampling_speaker1,-17.282487308,-0.972730636597,the front of the other bus in the blue
1490,444344_1071649,444344_372972,0,sampling_speaker1,-15.1992466131,-0.360429167747,a pizza in a pizza on a plate of a plate
1491,444344_1071649,444344_372972,0,sampling_speaker1,-9.87942431903,-0.0765792056918,a pizza to the right of pizza
1492,444344_1071649,444344_372972,0,sampling_speaker1,-7.77143288613,-0.2793636024,a pizza with a pizza on it
1493,444344_1071649,444344_372972,0,sampling_speaker1,-7.77143288613,-0.2793636024,a pizza with a pizza on it
1494,444344_1071649,444344_372972,0,sampling_speaker1,-4.7139645178,-0.456285625696,a pizza
1495,444344_1071649,444344_372972,0,sampling_speaker1,-27.0750168857,-0.187180861831,a pizza on the plate , pizza , and a paper , , , , , , , ,
1496,444344_1071649,444344_372972,0,sampling_speaker1,-9.33228875829,-0.348508685827,a pizza with a cheese on it
1497,444344_1071649,444344_372972,0,sampling_speaker1,-20.7395326006,-0.0884751752019,a pizza on a plate of a plate , , , , and , , , , , ,
1498,444344_1071649,444344_372972,0,sampling_speaker1,-19.6120359092,-0.217941477895,a pizza on a plate , , , , , and spinach , , , , , , ,
1499,444344_1071649,444344_372972,0,sampling_speaker1,-26.2711040031,-0.220373123884,a pizza with a pizza on it , , , a pizza , , , and a plate ,
1500,313278_532810,313278_2158327,0,sampling_speaker1,-18.0013965199,-0.458975315094,a man in a blue shirt and white shorts playing a frisbee
1501,313278_532810,313278_2158327,0,sampling_speaker1,-10.0584400809,-0.62490439415,a man in a white hat
1502,313278_532810,313278_2158327,0,sampling_speaker1,-14.2548282819,-0.466428279877,a man in a blue shirt and blue frisbee
1503,313278_532810,313278_2158327,0,sampling_speaker1,-14.5399081415,-0.718637704849,the man is in the right hand
1504,313278_532810,313278_2158327,0,sampling_speaker1,-11.7771252166,-0.566990852356,the man with a blue shirt
1505,313278_532810,313278_2158327,0,sampling_speaker1,-6.15958481258,-0.597706079483,a man in a frisbee
1506,313278_532810,313278_2158327,0,sampling_speaker1,-8.2819248386,-0.487513780594,a man wearing a white shirt
1507,313278_532810,313278_2158327,0,sampling_speaker1,-7.11413160901,-0.651267528534,a man with a frisbee
1508,313278_532810,313278_2158327,0,sampling_speaker1,-25.45744287,-0.4493932724,a man in a blue shirt and black tee playing to a frisbee
1509,313278_532810,313278_2158327,0,sampling_speaker1,-10.0251374553,-0.647346735001,man with green shirt
1510,133071_1870695,133071_80334,0,sampling_speaker1,-7.28535457887,-0.921754837036,a glass of glass of bottle
1511,133071_1870695,133071_80334,0,sampling_speaker1,-6.22536127393,-0.951176226139,glass of glass
1512,133071_1870695,133071_80334,0,sampling_speaker1,-9.90504217524,-0.904679656029,the glass of a bottle of the glass
1513,133071_1870695,133071_80334,0,sampling_speaker1,-8.92250075328,-0.926374077797,the glass of the bottle of the beer
1514,133071_1870695,133071_80334,0,sampling_speaker1,-7.96645231913,-0.922864079475,the glass of the bottle of the glass
1515,133071_1870695,133071_80334,0,sampling_speaker1,-8.65534734736,-0.903295218945,a glass of glass of a bottle
1516,133071_1870695,133071_80334,0,sampling_speaker1,-9.60918295621,-0.905811309814,a bottle of a glass of table
1517,133071_1870695,133071_80334,0,sampling_speaker1,-8.1290780469,-0.912218928337,a glass of bottle of a bottle
1518,133071_1870695,133071_80334,0,sampling_speaker1,-8.33435208286,-0.91934543848,a glass of glass of wine
1519,133071_1870695,133071_80334,0,sampling_speaker1,-6.16593056389,-0.932527720928,the glass of the bottle
1520,83931_1785793,83931_355989,0,sampling_speaker1,-10.3650567977,-0.662207484245,a truck with a blue truck
1521,83931_1785793,83931_355989,0,sampling_speaker1,-4.74059169213,-0.665875017643,a truck
1522,83931_1785793,83931_355989,0,sampling_speaker1,-13.188170307,-0.67147654295,a black car with the hood
1523,83931_1785793,83931_355989,0,sampling_speaker1,-11.7716655547,-0.66829764843,a black car in front of a truck
1524,83931_1785793,83931_355989,0,sampling_speaker1,-5.73755716045,-0.66681188345,a old truck
1525,83931_1785793,83931_355989,0,sampling_speaker1,-13.6160934621,-0.662149548531,a black truck with a red - truck
1526,83931_1785793,83931_355989,0,sampling_speaker1,-6.06688283343,-0.664259076118,a red truck
1527,83931_1785793,83931_355989,0,sampling_speaker1,-6.18253107852,-0.669947981834,a black car
1528,83931_1785793,83931_355989,0,sampling_speaker1,-18.3727295495,-0.678064763546,the old old truck in the blue - picture
1529,83931_1785793,83931_355989,0,sampling_speaker1,-4.49260347974,-0.670353293419,the truck
1530,559271_583893,559271_584793,0,sampling_speaker1,-8.84739750042,-0.75101262331,the elephant with the bigger
1531,559271_583893,559271_584793,0,sampling_speaker1,-6.33947744102,-0.752222895622,the elephant with the elephant
1532,559271_583893,559271_584793,0,sampling_speaker1,-6.33947744102,-0.752222895622,the elephant with the elephant
1533,559271_583893,559271_584793,0,sampling_speaker1,-3.96848636616,-0.75510263443,the elephant
1534,559271_583893,559271_584793,0,sampling_speaker1,-8.37024519246,-0.752353310585,the elephant with the tusks
1535,559271_583893,559271_584793,0,sampling_speaker1,-8.92072855498,-0.756338179111,the elephant in the middle of the elephant
1536,559271_583893,559271_584793,0,sampling_speaker1,-16.2669995222,-0.760236382484,a large elephant with a large gray elephant in the grass
1537,559271_583893,559271_584793,0,sampling_speaker1,-12.3523536323,-0.749085962772,the elephant standing behind the water
1538,559271_583893,559271_584793,0,sampling_speaker1,-9.8801408392,-0.765856444836,a large elephant with a grey elephant
1539,559271_583893,559271_584793,0,sampling_speaker1,-8.84116720687,-0.765117585659,a large elephant with a gray elephant
1540,174059_202634,174059_1728227,0,sampling_speaker1,-14.542668436,-0.696812689304,the man in a black and white helmet
1541,174059_202634,174059_1728227,0,sampling_speaker1,-11.1298881508,-0.698591053486,the man wearing blue helmet
1542,174059_202634,174059_1728227,0,sampling_speaker1,-10.9917698599,-0.616609215736,the person with the skateboard
1543,174059_202634,174059_1728227,0,sampling_speaker1,-13.9671618907,-0.671114623547,the man in the black and white helmet
1544,174059_202634,174059_1728227,0,sampling_speaker1,-9.03417749171,-0.611555695534,a person holding a motorcycle
1545,174059_202634,174059_1728227,0,sampling_speaker1,-10.8957276374,-0.611643075943,the person holding a skateboard
1546,174059_202634,174059_1728227,0,sampling_speaker1,-10.4472167581,-0.61886548996,a person with a white helmet
1547,174059_202634,174059_1728227,0,sampling_speaker1,-15.230423622,-0.720070004463,a man in a blue shirt and white helmet
1548,174059_202634,174059_1728227,0,sampling_speaker1,-18.5823719842,-0.718118071556,a man with a white shirt and jeans on a skateboard
1549,174059_202634,174059_1728227,0,sampling_speaker1,-23.6781187945,-0.676474809647,a man with a blue and white helmet on his other helmet
1550,175101_2125243,175101_373691,0,sampling_speaker1,-6.18505302656,-1.41211843491,the chair
1551,175101_2125243,175101_373691,0,sampling_speaker1,-8.07925706189,-1.2062035799,a person wearing a black shirt
1552,175101_2125243,175101_373691,0,sampling_speaker1,-15.1537210564,-1.29779052734,a man standing to the left of another chair
1553,175101_2125243,175101_373691,0,sampling_speaker1,-13.8527909022,-1.35775899887,the person sitting on the right of the image
1554,175101_2125243,175101_373691,0,sampling_speaker1,-13.0464762429,-1.1773968935,a black shirt with a person on it
1555,175101_2125243,175101_373691,0,sampling_speaker1,-8.69643882829,-1.20718085766,a man sitting on a table
1556,175101_2125243,175101_373691,0,sampling_speaker1,-7.9113788729,-1.41663241386,the black chair
1557,175101_2125243,175101_373691,0,sampling_speaker1,-11.9279002098,-1.27581191063,a person sitting on a table with a table
1558,175101_2125243,175101_373691,0,sampling_speaker1,-8.52244112678,-1.36066484451,the person sitting on the table
1559,175101_2125243,175101_373691,0,sampling_speaker1,-12.4139673928,-1.24973416328,a black chair to the right of a man
1560,341865_215882,341865_191359,0,sampling_speaker1,-23.3708811351,-0.469975471497,a person with two hair holding a tan and a spoon
1561,341865_215882,341865_191359,0,sampling_speaker1,-8.47073699106,-0.607585668564,a person wearing a tan shirt
1562,341865_215882,341865_191359,0,sampling_speaker1,-10.3642958407,-0.409639120102,a person holding a tan shorts
1563,341865_215882,341865_191359,0,sampling_speaker1,-8.25342086755,-0.639506816864,a person wearing a black shirt
1564,341865_215882,341865_191359,0,sampling_speaker1,-7.87039315634,-0.463612556458,a person with a red shirt
1565,341865_215882,341865_191359,0,sampling_speaker1,-10.7104153515,-0.396230340004,a person holding a tan couch
1566,341865_215882,341865_191359,0,sampling_speaker1,-11.3970662719,-0.457894086838,a woman with a tan hair
1567,341865_215882,341865_191359,0,sampling_speaker1,-8.15555181925,-0.352132439613,the person in the floor
1568,341865_215882,341865_191359,0,sampling_speaker1,-7.87039315634,-0.463612556458,a person with a red shirt
1569,341865_215882,341865_191359,0,sampling_speaker1,-15.5368786658,-0.683746576309,a woman in a tan shirt holding a red controller
1570,157744_1647323,157744_1647471,0,sampling_speaker1,-13.0302709176,-0.754429221153,the oven with the laptop
1571,157744_1647323,157744_1647471,0,sampling_speaker1,-12.592159144,-0.75284743309,the white color laptop
1572,157744_1647323,157744_1647471,0,sampling_speaker1,-6.45865475443,-0.757695198059,a white laptop
1573,157744_1647323,157744_1647471,0,sampling_speaker1,-23.6433402118,-0.740976810455,an old refrigerator with white color computer on it
1574,157744_1647323,157744_1647471,0,sampling_speaker1,-13.2187951285,-0.746689021587,a white computer in front of a laptop
1575,157744_1647323,157744_1647471,0,sampling_speaker1,-15.5104523555,-0.736242651939,a white laptop on the left of a desk
1576,157744_1647323,157744_1647471,0,sampling_speaker1,-19.2258205214,-0.751199126244,a black laptop with a white and white closed
1577,157744_1647323,157744_1647471,0,sampling_speaker1,-15.065770228,-0.744721531868,the computer in front of a white laptop
1578,157744_1647323,157744_1647471,0,sampling_speaker1,-8.29434455299,-0.759104430676,a white refrigerator
1579,157744_1647323,157744_1647471,0,sampling_speaker1,-10.8262065942,-0.755069315434,a white laptop on the left
1580,542779_168638,542779_1365009,0,sampling_speaker1,-9.08409260605,-0.797989428043,the red bus on the left side
1581,542779_168638,542779_1365009,0,sampling_speaker1,-13.4557801816,-0.776396811008,a red bus on the right of the road
1582,542779_168638,542779_1365009,0,sampling_speaker1,-10.3156461237,-0.791308164597,the red bus with red
1583,542779_168638,542779_1365009,0,sampling_speaker1,-14.9479982339,-0.769167602062,a red bus parked on the left side of the road
1584,542779_168638,542779_1365009,0,sampling_speaker1,-12.4354062725,-0.732643604279,a red bus on the front of another bus
1585,542779_168638,542779_1365009,0,sampling_speaker1,-9.49234876953,-0.78652715683,a red bus behind a red bus
1586,542779_168638,542779_1365009,0,sampling_speaker1,-8.6410009573,-0.800398886204,the red bus on the right side
1587,542779_168638,542779_1365009,0,sampling_speaker1,-8.94636075949,-0.784210085869,a red bus with red bus
1588,542779_168638,542779_1365009,0,sampling_speaker1,-14.497851332,-0.790828108788,a red double next to the red bus
1589,542779_168638,542779_1365009,0,sampling_speaker1,-9.52102600213,-0.760547041893,a red bus with red bus on it
1590,84034_1672639,84034_1672514,0,sampling_speaker1,-13.0259024913,-0.632438778877,a red with white handle
1591,84034_1672639,84034_1672514,0,sampling_speaker1,-5.64623902367,-0.633865177631,a red handle
1592,84034_1672639,84034_1672514,0,sampling_speaker1,-15.193500217,-0.613541066647,the handle of the bottom of the red
1593,84034_1672639,84034_1672514,0,sampling_speaker1,-18.7022502265,-0.624427556992,the scissors of the red in the bottom
1594,84034_1672639,84034_1672514,0,sampling_speaker1,-14.0378461513,-0.629634201527,the red red metal
1595,84034_1672639,84034_1672514,0,sampling_speaker1,-8.78673798039,-0.641055345535,a red and red handle
1596,84034_1672639,84034_1672514,0,sampling_speaker1,-7.63609205483,-0.625158429146,a pair of knife
1597,84034_1672639,84034_1672514,0,sampling_speaker1,-5.64623902367,-0.633865177631,a red handle
1598,84034_1672639,84034_1672514,0,sampling_speaker1,-9.77249662177,-0.640001237392,a red and red scissors
1599,84034_1672639,84034_1672514,0,sampling_speaker1,-16.6093143715,-0.628057897091,a red knife next to a white table
1600,26728_1157250,26728_1155695,0,sampling_speaker1,-16.8747246253,-0.666734099388,a blue vase on the left of the water
1601,26728_1157250,26728_1155695,0,sampling_speaker1,-13.9327040896,-0.672372877598,a green vase with a green and white
1602,26728_1157250,26728_1155695,0,sampling_speaker1,-15.2283339759,-0.671728134155,a green vase with a green and green cat
1603,26728_1157250,26728_1155695,0,sampling_speaker1,-6.33413129242,-0.662864565849,the green vase
1604,26728_1157250,26728_1155695,0,sampling_speaker1,-13.3011628059,-0.667117655277,the black and white vase on the left
1605,26728_1157250,26728_1155695,0,sampling_speaker1,-13.9570265417,-0.673501014709,a vase with a green and flowers
1606,26728_1157250,26728_1155695,0,sampling_speaker1,-11.9807458768,-0.669520974159,a green vase with a green dog
1607,26728_1157250,26728_1155695,0,sampling_speaker1,-7.95474808238,-0.665724813938,a large vase
1608,26728_1157250,26728_1155695,0,sampling_speaker1,-14.6277569893,-0.671009242535,a blue plastic vase with a green vase
1609,26728_1157250,26728_1155695,0,sampling_speaker1,-4.64011584789,-0.666768670082,a vase
1610,116882_664956,116882_1613040,0,sampling_speaker1,-12.9331166131,-0.604281425476,the red wine glass with the red wine
1611,116882_664956,116882_1613040,0,sampling_speaker1,-10.3511307545,-0.611181676388,a glass with red wine wine
1612,116882_664956,116882_1613040,0,sampling_speaker1,-16.9406345757,-0.573128581047,the wine glass of the wine , the wine
