id,caption,image,tgt_id
1411,a black chair with a black top,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/441425_1103937_1098174_rg.png,1
1315,a yellow bus with a bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/247459_406770_407607_rg.png,1
3034,a giraffe in the middle of the smaller giraffes,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/118724_600377_598403_rg.png,1
2717,a man wearing a black jacket with a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/253202_463346_457303_rg.png,1
535,a black laptop,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/320125_1977955_1977193_gr.png,2
3803,a white dish of broccoli,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/537532_1536594_1038960_gr.png,2
2796,a person in the background,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/151214_212200_2152766_gr.png,2
4197,a glass of wine wine with a dark wine,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/447994_1499384_662040_rg.png,1
5494,a little boy with a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32044_1753114_1714042_rg.png,1
2908,a girl with dark jacket in a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/61328_494311_2204504_gr.png,2
3867,a man in a black shirt and a tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/54295_478402_501696_rg.png,1
2107,the man with his the image,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/560270_256277_149674_rg.png,1
2109,the man in the middle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/560270_256277_149674_gr.png,2
5048,a sandwich with a sandwich on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/189547_308944_309868_rg.png,1
703,the girl wearing black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/66420_463391_1951279_gr.png,2
5164,a man in a black hat and white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/88845_213731_183359_rg.png,1
2859,a bicycle bicycle with a bicycle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/126728_241002_130750_gr.png,2
4724,a man wearing a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/260276_199912_201200_gr.png,2
2430,a box with a greens on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/552114_1534641_1540234_rg.png,1
5824,a chair with a brown and white color seat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/278260_376803_484067_gr.png,2
3641,a red and red helmet,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/318967_1852518_2201292_rg.png,1
4257,a man with a black and white shirt and shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/159324_521633_493867_gr.png,2
3815,a young boy wearing red shirt and black pants with red pants,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/480196_224399_223014_rg.png,1
3410,a man in a black jacket with a red jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/315751_2162322_2199605_rg.png,1
2008,a man in a black shirt with a black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/420620_148153_153588_gr.png,2
2452,the right of oranges,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/380108_717870_1538093_rg.png,1
5950,a blurry near a green and broccoli,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/285342_1560633_1561100_rg.png,1
5338,a half of bread on a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/400443_1088802_1088662_gr.png,2
318,a girl in a white shirt sitting on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/92702_463067_1204664_rg.png,1
207,a silver color green color with plastic on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/458935_1101445_478652_gr.png,2
2121,a man in a baseball wearing a blue shirt and white uniform,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/532269_429304_437519_rg.png,1
1567,the person in the floor,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/341865_215882_191359_gr.png,2
5768,a black and black army sitting on the table with an people,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/319121_159694_161051_rg.png,1
2376,the right hand,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/339034_231458_219486_gr.png,2
788,a black scarf in a black scarf,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/533484_453065_449192_rg.png,1
3885,the pink photo,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/264371_343628_343749_gr.png,2
5614,a man wearing a baseball bat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/564676_629981_455794_rg.png,1
658,a woman wearing a blue t - shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/58171_528317_2011072_gr.png,2
4409,tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/177915_660835_659336_rg.png,1
5651,a black and black sitting on a bench,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/433683_181381_249245_rg.png,1
1416,a black cellphone sitting on the left of a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/441425_1103937_1098174_gr.png,2
1094,the chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/150074_374371_378777_rg.png,1
4657,a woman with a blonde shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/153749_467404_461323_gr.png,2
1647,an sheep with a white sheep on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/518335_276109_62773_gr.png,2
460,a man in a white shirt with a blue tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/570951_457105_500240_rg.png,1
1200,a green truck with a green engine in front of another other trailer,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/214523_1799177_1800036_gr.png,2
1796,a boy with a baby,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/420304_478633_511251_gr.png,2
1890,a woman sitting at the chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/363075_434068_510771_gr.png,2
142,a red car bus with a red and white suv,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/409740_399187_485557_gr.png,2
2617,a white sandwich in front of a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/434753_310239_310341_rg.png,1
5378,a blue vase with a blue and a green glass,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/474256_1154921_1156268_rg.png,1
2659,the cow in the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/191947_72633_71771_gr.png,2
3746,a young girl wearing a blue jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/555143_462282_566483_gr.png,2
5965,a man in a black shirt and black glass,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/24520_214747_201007_gr.png,2
709,a woman in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/66420_463391_1951279_gr.png,2
3097,man in the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/462860_1754962_531811_gr.png,2
2487,a zebra zebra on the left of another zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/508456_593440_592222_gr.png,2
1786,a black car on the front of the window,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/362936_1783534_582310_gr.png,2
3937,a white stuffed bear with a white dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/537685_1580163_2121850_gr.png,2
1520,a truck with a blue truck,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/83931_1785793_355989_gr.png,2
3388,a blue container and container container container with container,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/225604_1536890_1040562_rg.png,1
3551,the pizza on the pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/135694_1073904_1070935_gr.png,2
4916,the orange is apple apple on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/260580_1907396_1549846_rg.png,1
5541,the red and red bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/474461_400864_398656_rg.png,1
2737,a black knife with a white and black handle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/323218_100286_1595866_rg.png,1
4245,a giraffe with its head,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/415269_595973_1823719_gr.png,2
1947,a man with a blue shirt and a white uniform,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/223914_475620_565750_gr.png,2
4067,the snow in the snow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/202037_182512_181156_gr.png,2
3669,a vase vase vase,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/561875_22538_2193625_rg.png,1
1724,a white player in a black dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/461147_436547_422568_rg.png,1
1338,a container with a dish and peppers and tomatoes,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/100022_712188_1899463_gr.png,2
2307,a brown and white carrot,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/142378_1921363_1057125_gr.png,2
3837,a man in the right hand looking at a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/152556_1740603_415321_rg.png,1
1734,a black bear behind the bear,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/534881_587707_587224_rg.png,1
4639,a little boy with red and white color next to a green shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/546959_1750007_504794_gr.png,2
2245,a woman wearing a blue jeans and jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/76753_214231_2160123_gr.png,2
5359,white cat with white cat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/564330_48649_1402439_rg.png,1
2530,a white train with a red car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171231_1365302_167119_rg.png,1
3109,a man in the background,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/258077_491086_484782_gr.png,2
3133,a woman with blonde hair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/500694_460129_474619_rg.png,1
3259,a gray suv with gray gray gray in a black car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/358580_355979_1798862_rg.png,1
275,a woman wearing a pink shirt and jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164093_187898_205604_gr.png,2
1812,a man in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/322051_1240176_213871_rg.png,1
737,the yellow bus with the back and yellow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/307352_1796324_395785_rg.png,1
1910,a large white monitor with a black screen,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/256611_1969992_30460_rg.png,1
3975,a black couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/203671_192903_194250_rg.png,1
1184,a man in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/370152_470112_470682_rg.png,1
4134,a car with a black car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/226705_139918_244191_rg.png,1
13,a bowl of fruit,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/270362_1047662_691171_gr.png,2
414,a white and white tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/205223_296797_297341_gr.png,2
1454,a man with a white shirt sitting on the other game,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/124804_1706260_469919_gr.png,2
3100,a girl in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/258077_491086_484782_gr.png,2
2572,a sheep standing in front of the other other sheep,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/52563_66111_63234_gr.png,2
3147,a blonde brown bag with a pink and red blanket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/308687_101730_200559_rg.png,1
4569,a young man wearing a blue shirt and black shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/284691_495656_1754769_rg.png,1
5918,a lady sitting on the woman sitting to the bench,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/458583_443846_1178619_rg.png,1
5945,a man sitting on a couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/401313_438695_516242_gr.png,2
1225,the woman in the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/257297_235313_225628_rg.png,1
5530,white toilet with the other on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/279780_1982866_1982646_gr.png,2
5676,a silver handle with a silver handle on the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/120827_417882_417556_rg.png,1
3988,a woman wearing a black shirt and white umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/103612_477452_450061_gr.png,2
2143,a man holding a phone,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/27516_531220_527509_rg.png,1
5777,a girl at a boy in a striped shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/556698_513701_420613_gr.png,2
3148,a chair with a woman in a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/308687_101730_200559_rg.png,1
1220,a woman in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/257297_235313_225628_gr.png,2
5796,a large elephant with the elephant,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/122560_583586_582877_gr.png,2
5677,a silver bike with a handle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/120827_417882_417556_rg.png,1
468,a man wearing a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/570951_457105_500240_gr.png,2
1371,a brown horse with a brown horse and white horses,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/204379_54301_1609279_gr.png,2
419,a man sitting on a white tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/205223_296797_297341_gr.png,2
2010,a young boy in a tennis racket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/246417_1721760_488455_gr.png,2
1356,a black bag,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/526029_1186486_1185157_gr.png,2
182,a woman in a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/391876_477929_469694_gr.png,2
3752,a sandwich with a white and a sandwich on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/349007_312272_310429_rg.png,1
3568,a person with a bed laying on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/334041_1611714_2129514_gr.png,2
5900,a bride wedding dressed in a white dress with a wedding in a wedding,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/417619_488745_438663_rg.png,1
2196,a woman in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/164042_422202_427034_rg.png,1
5995,a man sitting on a table with a black chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32739_1950068_290958_rg.png,1
1943,a man in a blue shirt in a blue uniform uniform,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/223914_475620_565750_gr.png,2
5395,a person ' s cake,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171158_501276_441875_gr.png,2
2747,a white cup in a cup with a blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/519832_679148_678165_gr.png,2
2352,a person being being being by by by by by by by man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/248910_1862283_650449_gr.png,2
592,a man wearing a black shirt holding a pink tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/410378_444297_461150_rg.png,1
3958,a black color chair with the seat on the right of the room,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455824_104106_105053_gr.png,2
1018,a white truck,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/381128_1802379_1801443_rg.png,1
2359,a white board being held being by by by by by man,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/248910_1862283_650449_rg.png,1
2586,a white sandwich in a sandwich,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/150877_310723_2217841_gr.png,2
4678,a person in a blue jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/387561_227430_231278_gr.png,2
3591,a man in the plate of a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/209494_1569240_505995_rg.png,1
